,churn,n_requests_1,n_requests_2,n_requests_3,diff_n_requests_1,diff_n_requests_2,diff_n_requests_3,diff_avg_vjnbe_requests_1,diff_avg_vjnbe_requests_2,diff_avg_vjnbe_requests_3,other_hsntsn_requests_1,other_hsntsn_requests_2,other_hsntsn_requests_3,n_accident,sum_accident_cost,vehicle_age,diff_car_holder,contract_age_months,age_contract_holder,age_youngest_driver,years_driving_license
4021,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,36,35,24,17
39981,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,42,36,18,17
59046,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,55,30,23,10
38668,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1640,10,0,208,31,19,11
76565,0,0,1,1,-1.0,-0.5,-0.78,0.0,6.6559676549393165,15.313384224048926,0.0,0.0,0.6792647140538011,0,0,20,0,60,27,27,7
81977,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,48,39,23,20
34478,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,48,52,23,32
53900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,49,38,24,19
71458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36,0,66,33,31,13
51446,0,0,2,2,-0.18,1.0,0.67,0.0,10.47905201692452,26.41720759986384,0.0,0.4698589825808228,0.19197146858550615,0,0,4,0,91,33,18,13
34450,0,0,0,0,-3.91,-4.3,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,84,25,25,6
34316,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,36,35,25,15
27940,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,24,41,28,21
40652,0,0,1,1,-0.09,0.5,0.33,0.0,22.289165113377404,9.928728378277226,0.0,0.0,0.32890951537834245,0,0,0,1,52,33,27,13
31607,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,40,43,22,24
20904,0,0,0,0,-1.18,-1.3,-1.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,1,54,33,26,14
71856,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,1,52,35,28,15
64950,0,0,11,11,-1.0,5.5,3.67,0.0,9.582089099420758,10.536429780123527,0.0,0.05880545752574715,0.3851427200217799,0,0,6,0,56,32,29,13
51775,0,0,0,0,-2.09,-2.3,-2.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,42,43,32,23
369,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,51,40,18,22
4568,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1250,3,0,48,32,29,13
43395,0,0,0,0,-4.55,-5.0,-5.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,65,34,25,15
88316,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,35,28,22,7
52002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,21,31,18,11
51825,0,0,0,0,-2.82,-3.1,-3.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,40,43,19,24
9333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,36,39,21,18
25951,0,0,0,0,-5.45,-6.0,-6.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,25,30,21,12
37199,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,1,56,35,33,16
31578,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,48,43,28,24
71676,0,0,0,0,-6.91,-7.6,-8.44,0.0,0.0,0.0,0.0,0.0,0.0,1,2160,2,0,40,38,26,18
55866,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,56,22,22,0
17460,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,32,31,22,11
57123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,14,39,25,19
88728,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,1,2928,20,0,104,35,32,15
30187,0,0,0,12,-1.45,-1.6,3.56,0.0,0.0,33.02944228125677,0.0,0.0,0.7233374377953727,0,0,2,0,28,39,18,21
81514,0,10,10,10,10.0,5.0,3.33,13.528975048524208,20.0477399182385,-6.40693186242078,0.3322827888751105,0.0,0.1817536044298132,0,0,24,0,126,28,22,7
35137,0,37,37,37,37.0,18.5,12.33,19.24874460751065,10.489509271126929,10.34361867758711,0.4924663865160319,0.03132750806045878,0.8470445006323241,1,1472,12,1,48,39,33,18
92194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,77,41,24,22
64567,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,99,41,28,21
69284,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,36,31,16
13202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3030,4,0,28,31,27,13
91765,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,49,38,33,19
45778,0,69,69,69,65.0,30.1,18.11,16.895543790967526,-6.542352951426118,9.207604775318401,0.4263175572776005,0.0,0.2102411872664867,0,0,24,0,60,44,20,26
43891,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,54,42,28,21
89535,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,8,32,21,13
15926,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,0,37,29,17
56082,0,0,5,5,-0.45,2.5,1.67,0.0,11.614270602615152,13.373336538085713,0.0,0.0,0.5281767816573367,0,0,9,0,108,31,21,13
87717,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,72,34,33,13
94261,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,88,33,21,13
42471,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1640,4,0,56,33,28,15
59525,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1755,4,0,7,40,21,19
25387,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,18,52,31,31
93028,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,108,45,19,25
41381,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,55,26,26,7
36468,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,1,1890,8,0,65,45,30,26
71646,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,52,42,23,23
3512,0,0,0,0,-7.0,-7.7,-8.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,41,18,20
78155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,14,36,29,16
16134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,28,48,37,28
21757,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,33,45,31,25
13149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,48,27,18,7
94853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,126,35,25,17
46328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,30,28,28,10
72473,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,28,42,28,23
60296,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,99,39,39,19
74796,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,72,30,19,9
75971,0,44,44,44,43.55,21.5,14.11,-13.112059879471333,7.24709295329518,14.475911328962185,0.5065618304469683,0.01983306209173538,0.0,0,0,10,1,20,35,20,14
63398,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,66,46,28,25
75302,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,130,51,18,31
82881,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,42,39,21,18
3212,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,40,30,30,12
76217,0,0,0,24,-2.18,-2.4,8.0,0.0,0.0,3.9693572803120647,0.0,0.0,0.3855219650415476,0,0,27,0,64,36,26,16
46571,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,35,31,22,10
82095,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5049,3,1,48,34,25,14
38580,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,0,110,36,26,16
12988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,50,32,32,13
16778,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,35,39,22,20
36260,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,72,35,31,15
1954,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,44,29,27,8
62979,0,1,1,1,0.0,-0.6000000000000001,-0.8899999999999999,13.881035438056063,-10.61005307966864,25.307520421886025,0.4374971665039875,0.4027680725995881,0.012885415171738551,0,0,10,0,88,35,31,16
5151,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,49,27,24,6
11360,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,30,39,39,18
78855,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,52,39,20,19
82889,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,98,26,22,6
17786,0,6,6,6,5.64,2.6,1.56,-1.0003859946753462,24.940432718068987,14.091445829081506,0.2712923612510414,0.23122420772647345,0.7319214856694913,0,0,13,0,35,26,26,7
57608,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,45,28,28,7
65299,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,36,29,29,8
85507,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,55,31,19,11
82293,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,80,29,29,9
88877,0,0,0,2,-1.91,-2.1,-1.44,0.0,0.0,3.118105662712222,0.0,0.0,0.503007781645108,1,917,4,0,15,26,21,4
30176,0,1,1,1,1.0,0.5,0.33,13.56607009549135,10.269268824203877,19.837162973439586,0.3592720750071121,0.13206469892637476,0.3662320180909018,0,0,6,0,54,33,18,14
22853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,60,33,20,14
58889,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,48,45,18,25
6024,0,0,0,0,-2.91,-3.2,-3.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,24,42,30,23
22610,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,20,34,23,15
1951,0,0,0,0,-3.73,-4.1,-4.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,36,33,21,14
59475,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,30,30,28,9
24798,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,16,39,27,20
56254,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,66,30,20,10
83457,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,1,45,38,23,19
44924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,64,34,31,14
89390,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,15,44,30,25
84100,0,0,0,0,-2.73,-3.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,77,40,23,19
13623,0,3,3,3,2.82,1.3,0.78,2.1752272246007602,22.995414310686673,12.043928547369886,0.0,0.11109926788981912,0.12782682024313366,0,0,24,0,56,32,22,13
76830,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,40,42,19,23
3294,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,60,37,25,18
73737,0,17,17,17,17.0,8.5,5.67,21.034657959826625,2.7022806248485267,-4.051787044911127,0.2228892450844788,0.5229507698451173,0.5125956793808035,0,0,9,0,80,34,23,14
67054,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,84,41,21,22
48392,0,0,9,9,-0.82,4.5,3.0,0.0,7.7708278459318665,25.344603513829412,0.0,0.3219248884621511,0.2771892796790247,0,0,12,0,42,40,21,21
1055,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,40,39,26,20
98573,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,56,34,28,14
63155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,55,39,30,18
75312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,60,29,26,10
80630,0,0,0,4,-1.45,-1.6,0.0,0.0,0.0,9.377217718606376,0.0,0.0,0.0,0,0,8,0,60,45,25,26
83863,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2601,9,0,42,30,30,11
10262,0,0,0,14,-1.45,-1.6,4.45,0.0,0.0,21.416408528137623,0.0,0.0,0.2687938782471403,0,0,18,0,55,41,24,21
80854,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,60,40,24,19
65459,0,0,64,64,-5.82,32.0,21.33,0.0,12.25017448391992,6.568221456938457,0.0,0.0,0.208553477932588,0,0,4,0,65,25,25,5
43336,0,16,16,16,15.18,7.1,4.33,8.762786168316284,-2.7309211203334773,13.512372813141043,0.2425823778449324,0.3259484483364182,0.5911491888887082,0,0,15,0,48,34,34,15
4087,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,49,55,28,35
16421,0,0,0,0,-7.09,-7.8,-8.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,108,41,28,22
62994,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,70,40,20,21
9005,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,16,42,27,22
38062,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,1,1917,2,0,120,32,28,13
66625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,18,31,31,12
64360,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1096,4,0,9,25,18,6
78134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,90,32,29,12
39104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,30,20,20,2
41,0,23,23,23,23.0,11.5,7.67,24.34200626800305,3.217468857476716,22.520287608344283,0.575275089548515,0.0,0.0016905075595710086,0,0,24,1,54,33,32,12
42639,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,50,42,35,23
78817,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1504,14,0,35,32,19,12
55692,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,81,34,21,14
64130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2808,9,0,40,32,25,14
45459,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,52,26,26,7
25972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,81,41,29,21
4346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1524,18,0,30,30,18,11
21823,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,1,796,6,0,49,44,26,24
46285,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,30,55,22,35
62091,0,0,0,0,-2.27,-2.5,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,1,4410,4,0,10,38,32,18
72131,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,63,32,18,11
76737,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,120,46,22,26
5341,0,39,39,58,37.27,17.6,19.33,4.825190390632587,-1.6576821450673394,11.813988394527662,0.2752328930076396,0.4377553642857964,0.3382175191679858,0,0,5,1,20,41,29,20
57583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,35,27,21,7
32127,0,0,8,8,-0.73,4.0,2.67,0.0,13.296048467662024,11.423913261152785,0.0,0.15218269571199133,0.5335159190499016,0,0,0,0,80,27,18,8
66605,0,22,22,85,16.27,4.7,28.33,-30.085397297974094,23.14110163726175,-0.8913990260273241,0.0,0.0,0.4431525738151446,0,0,2,0,24,40,23,21
48904,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,70,35,28,14
5642,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,72,47,24,27
34153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,16,31,20,12
14484,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,15,49,21,30
12723,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,40,31,31,13
42132,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,40,30,30,10
3579,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,72,35,20,17
23331,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,90,35,29,14
29268,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,40,26,21
38835,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,27,24,24,4
61310,0,20,20,20,14.73,4.2,0.22999999999999954,13.694613684784146,6.4839328933162745,3.1526419411663915,0.6224362412030109,0.5899686178719281,0.4318212684627067,0,0,6,0,64,37,22,17
17917,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1648,12,0,49,47,22,26
65168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,16,30,30,10
37350,0,0,7,7,-0.64,3.5,2.33,0.0,15.488631243873948,12.240910688301547,0.0,0.27909087410944106,0.1177476531317494,0,0,5,0,56,51,28,32
40248,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,24,30,26,11
99106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,35,34,34,15
33205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,42,32,23,11
31579,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,928,16,1,56,20,20,0
78472,0,0,0,0,-2.36,-2.6,-2.89,0.0,0.0,0.0,0.0,0.0,0.0,1,2256,30,0,30,31,22,12
16408,0,0,9,9,-1.36,3.9,2.33,0.0,-1.5302900918407758,-6.455838219871661,0.0,0.20781271801831752,0.3803587603119096,0,0,15,0,40,32,32,14
64100,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,50,28,28,10
98203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,27,33,29,15
21156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,42,51,19,32
99783,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,10,56,19,35
94226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,50,40,27,20
85201,0,7,7,9,6.82,3.3,3.0,29.92139961838699,11.598676086048169,11.151115798723296,0.4773417702284133,0.4522165255739013,0.0,0,0,0,0,40,35,27,16
10025,0,0,31,31,-2.82,15.5,10.33,0.0,-1.3238447019368778,27.431463040793037,0.0,0.10145776453363957,0.0,1,1379,4,1,56,29,23,11
1321,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,36,26,26,7
7981,0,0,0,0,-3.45,-3.8,-4.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1872,8,0,12,43,20,23
64987,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,25,24,5
57468,0,0,4,4,-3.27,-1.2000000000000002,-2.23,0.0,3.009469851025472,-4.6295490431427995,0.0,0.4077709630176545,0.22235548701034574,0,0,2,0,14,30,30,11
12247,0,0,0,0,-3.91,-4.3,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,24,36,26,17
83916,0,0,19,21,-1.91,9.3,7.0,0.0,20.009673706635827,13.753267659173908,0.0,0.6931606144105141,0.20417187105451046,2,2222,0,1,44,29,18,9
21749,0,0,0,0,-13.09,-14.4,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,105,38,21,20
41605,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,56,30,19,11
43803,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,42,32,18,12
7816,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,56,50,25,32
47118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,156,27,27,8
95634,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,81,39,34,21
10346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,72,36,29,17
37219,0,0,0,0,-3.82,-4.2,-4.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,56,53,19,33
36120,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,10,45,26,27
17559,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2409,15,1,20,31,25,12
4186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,21,46,39,24
28076,0,0,0,0,-6.18,-6.8,-7.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,63,34,29,14
49305,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,24,29,20,9
42890,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,66,33,18,14
32175,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,50,38,27,18
44937,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,9,43,18,23
59515,0,29,29,30,27.73,13.1,8.56,3.620289419686,-4.5092754541212665,-1.4223871964017398,0.29496296151826645,0.4935658867903294,0.4260050738663828,0,0,0,0,56,48,25,29
44560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1356,5,0,28,32,19,13
31095,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3630,5,1,15,28,18,8
53667,0,0,10,10,-1.45,4.4,2.66,0.0,-2.6399207787330945,4.749021050268409,0.0,0.0,0.2664503971805867,0,0,2,0,100,47,18,27
85626,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,40,36,27,15
11781,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,12,46,34,27
58358,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,63,44,29,23
74898,0,8,8,8,8.0,4.0,2.67,3.0543628087406813,6.686605879718647,20.137468092200173,0.0,0.0,0.2769048100031774,0,0,8,0,36,32,25,12
45691,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,42,37,18,18
77614,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,0,132,43,22,23
